bias,conspiracy,hate,satire,junk,state
0.15296356,0.15256849,0.13782364,0.19111675,0.13930145,0.13247092
0.16308379,0.15988508,0.13994189,0.15774484,0.13946143,0.15671612
0.14008912,0.1336729,0.14044468,0.14139193,0.11770056,0.13719836
0.1430639,0.14349835,0.13712248,0.15070924,0.12227917,0.14302242
0.1539447,0.1514156,0.14185587,0.16589212,0.14325854,0.1494537
0.1304074,0.13694331,0.13526544,0.15308692,0.13604063,0.12679334
0.13898608,0.1467864,0.13452645,0.16759117,0.13314961,0.13139807
0.1484132,0.14452726,0.13372952,0.15540503,0.12926678,0.14038922
0.14699501,0.15361442,0.14503428,0.16291824,0.12725681,0.14633635
0.14459035,0.15037537,0.13803901,0.17441683,0.13142098,0.1365267
0.1531054,0.15203619,0.13564403,0.15283024,0.13012852,0.14217648
0.15589897,0.15385012,0.14349626,0.18587482,0.1517314,0.13164534
0.14495593,0.13712226,0.12499691,0.13506116,0.11988783,0.14098231
0.14035873,0.14391956,0.12593397,0.14707203,0.11637228,0.14256224
0.17485516,0.17372277,0.16459246,0.20824091,0.17857476,0.15586568
0.1332165,0.15326954,0.13120808,0.16219275,0.11177946,0.13627769
0.15566921,0.16578121,0.14691727,0.17670912,0.13573742,0.14899726
0.14891955,0.14868315,0.13840625,0.14111653,0.11924597,0.15272808
0.14065416,0.15155864,0.12768365,0.1646031,0.12600166,0.13057563
0.15598084,0.14985172,0.14383724,0.16407658,0.13842729,0.14737855
0.15693732,0.15888509,0.14958672,0.16944636,0.13685521,0.15550515
0.12991472,0.14579841,0.14183453,0.15624051,0.12478463,0.12674184
0.13910313,0.14556684,0.13990256,0.17229094,0.1401448,0.13039017
0.153704,0.16466013,0.13829619,0.17149341,0.14772984,0.1463537
0.15349813,0.16588366,0.13776973,0.1752501,0.14148419,0.12715556
0.15261693,0.15658517,0.14188187,0.19237603,0.15769005,0.1302072
0.13785793,0.15065144,0.1373385,0.1591454,0.123093955,0.14082904
0.1470275,0.13778083,0.13505623,0.17102468,0.13349502,0.119548425
0.15488029,0.1518648,0.13039307,0.14225534,0.1352437,0.14719836
0.13774516,0.13681617,0.12658358,0.14639191,0.12885803,0.13919982
0.14619467,0.16609271,0.13772199,0.17775203,0.14765005,0.13230184
0.14573345,0.16337626,0.14303593,0.16647404,0.15119624,0.1370531
0.12965563,0.13987356,0.12309481,0.15522641,0.13502398,0.113464735
0.1334831,0.13203105,0.124575004,0.14930719,0.12131548,0.123033196
0.14080569,0.14174134,0.13552336,0.14084207,0.120293945,0.1411898
0.15198587,0.15962523,0.1333521,0.17953748,0.14180724,0.13967253
0.14006823,0.14224683,0.12277562,0.14236367,0.12347041,0.14030325
0.14754418,0.13775486,0.13711567,0.15457301,0.12917733,0.13723484
0.13553777,0.14493127,0.13266386,0.1506877,0.11656334,0.13634562
0.15448283,0.15360527,0.13704498,0.17206025,0.13107514,0.14095514
0.1508975,0.16328193,0.14029557,0.17049475,0.13863342,0.14097512
0.13693061,0.13646738,0.12231249,0.15608975,0.12980856,0.13184759
0.14510305,0.16501586,0.13182771,0.16673434,0.14499389,0.1372905
0.1602171,0.1678604,0.14767237,0.20424782,0.15664755,0.14940718
0.16452527,0.15782565,0.14759551,0.1817674,0.13862003,0.15276533
0.15716164,0.14894049,0.13683309,0.15683463,0.122733794,0.15757549
0.16521549,0.17041698,0.15204945,0.19204059,0.15721284,0.15161291
0.15722321,0.15752882,0.1388134,0.19091004,0.1436606,0.13600175
0.16799013,0.17977424,0.15558097,0.2094066,0.1797575,0.14885752
0.14927806,0.14694344,0.13248293,0.17206393,0.14364901,0.13295558
0.14753616,0.14317977,0.13232721,0.14794098,0.12075755,0.148473
0.145873,0.14792857,0.14563175,0.16111694,0.12819597,0.14043675
0.15550588,0.14069606,0.1238399,0.12790085,0.123725474,0.15936492
0.16847217,0.16895193,0.15077908,0.18486331,0.14190355,0.16073585
0.14685735,0.15915705,0.1377236,0.17401546,0.14863722,0.13103086
0.13655049,0.14264394,0.123436935,0.14050512,0.108635284,0.13986719
0.1433268,0.17211373,0.14377959,0.17213164,0.15498185,0.13574567
0.1381178,0.13788414,0.1348082,0.1540086,0.12679276,0.14220527
0.13967104,0.14888053,0.14368768,0.16079548,0.13280287,0.14011881
0.12793416,0.13380969,0.115732834,0.13199753,0.11384063,0.115032576
0.16132571,0.16836388,0.1495861,0.18240595,0.15715031,0.14578788
0.13034707,0.1279494,0.11797275,0.12120448,0.10644436,0.13808297
0.14776184,0.14948376,0.13431154,0.17129253,0.1372686,0.13330491
0.13808438,0.142245,0.1292812,0.14266309,0.122754574,0.13351311
0.11594666,0.13906167,0.11423184,0.143302,0.12970833,0.1027401
0.15346044,0.14762259,0.13537242,0.15765154,0.13426694,0.15370362
0.15095606,0.15449329,0.13352764,0.17496358,0.12715031,0.14807075
0.14507182,0.14476286,0.13925636,0.15689431,0.12875646,0.14854294
0.14271308,0.14934838,0.12437643,0.18210013,0.1400355,0.12048127
0.15403324,0.15286931,0.13158548,0.15064001,0.13394913,0.14866392
0.14575027,0.15116858,0.13130279,0.16881676,0.13236909,0.13908406
0.1509099,0.1607052,0.13165915,0.15873137,0.13419454,0.1467754
0.16121559,0.16161422,0.1546542,0.18466696,0.1400618,0.15477787
0.13678664,0.13289936,0.11978784,0.114291795,0.10633735,0.14158295
0.18803948,0.19186606,0.17041191,0.23254767,0.18417528,0.15982997
0.13435598,0.14083265,0.12993231,0.14074114,0.12160844,0.13305439
0.12576479,0.12527092,0.11006146,0.11766093,0.112643,0.13391079
0.15270928,0.15816788,0.13917004,0.18106665,0.1449285,0.1442443
0.14569144,0.14607407,0.13089749,0.15151888,0.1243369,0.13731885
0.13597907,0.13513894,0.12556387,0.14901271,0.13521504,0.12164243
0.12625943,0.13647221,0.12503691,0.13044111,0.10954688,0.12781179
0.16033399,0.16221324,0.14684242,0.19278733,0.14804292,0.14349467
0.14798245,0.16017641,0.13915667,0.18984224,0.15284327,0.12716767
0.14950445,0.16654286,0.14333174,0.19154249,0.14682993,0.13689533
0.14583829,0.16267855,0.14399259,0.17076986,0.14857076,0.13703743
0.14100881,0.14704093,0.12971313,0.17239335,0.15553342,0.122677214
0.15347736,0.15867186,0.13568482,0.18408598,0.14708357,0.13887885
0.14687264,0.14967912,0.12533903,0.1396351,0.12302519,0.14701357
0.15749447,0.14810699,0.14999399,0.15381037,0.1565718,0.16309585
0.17281634,0.18726495,0.16325668,0.20052204,0.17444505,0.16280626
0.14870414,0.16174507,0.13983884,0.16669537,0.13312776,0.13518076
0.13102986,0.1368852,0.13124079,0.14100899,0.12474909,0.13740765
0.14753069,0.15281881,0.12693743,0.15553345,0.1246105,0.14324823
0.16088967,0.16850187,0.15362225,0.1784658,0.1549961,0.15215868
0.124767445,0.1297785,0.10315026,0.13047346,0.14254181,0.10144335
0.14436363,0.16153161,0.13337666,0.18012385,0.13330382,0.1435413
0.14791389,0.15534164,0.14017968,0.16640368,0.1265602,0.14362982
0.15348782,0.15866272,0.14364712,0.17961612,0.13563916,0.14187478
0.13718079,0.13477947,0.12894225,0.16630273,0.12357352,0.12362303
0.13951112,0.13307975,0.12680396,0.14100054,0.12847808,0.13939868
0.1479531,0.15565532,0.13236657,0.16208042,0.12028692,0.14508829
0.14678659,0.15251514,0.14721891,0.18210404,0.12990135,0.13564721
0.14177005,0.14674541,0.12320517,0.16590337,0.13563074,0.1303656
0.15071224,0.15157187,0.15597531,0.14456993,0.13141239,0.16949981
0.121145606,0.142318,0.11563197,0.15356909,0.106506705,0.11242878
0.14755207,0.15284184,0.14315653,0.16339876,0.13597861,0.14611097
0.14216124,0.14691453,0.12095586,0.12949242,0.11931102,0.14952493
0.15216187,0.15687945,0.14030416,0.18138216,0.14820051,0.14044239
0.1710727,0.15808308,0.15669645,0.17910285,0.14061564,0.15576799
0.13585778,0.14803113,0.13537338,0.17041448,0.12521449,0.13380297
0.13151997,0.13589437,0.12321889,0.14258623,0.117508225,0.12885532
0.16596395,0.17041054,0.14667898,0.1601021,0.14915073,0.15834717
0.1521291,0.14889677,0.12675701,0.14442995,0.112088345,0.15467799
0.13299051,0.1398384,0.12861486,0.13540709,0.12915905,0.13723382
0.13825256,0.14575666,0.1241646,0.14426972,0.10541424,0.14991248
0.1367059,0.13366762,0.11763726,0.13274273,0.12024255,0.13407435
0.15116282,0.16167447,0.1440033,0.17331828,0.14138111,0.1410386
0.15333654,0.15330029,0.14001895,0.18298101,0.14344272,0.13518973
0.1403613,0.14253177,0.12889631,0.159576,0.13755834,0.1335379
0.14499979,0.14826038,0.12952209,0.1642489,0.1302672,0.1370152
0.14696346,0.1583021,0.12903425,0.1567757,0.11898851,0.13467962
0.14065224,0.15144253,0.1267748,0.15602858,0.12627418,0.13121851
0.15397356,0.1566617,0.14660744,0.17015521,0.13695356,0.14633214
0.12683527,0.14195465,0.11610998,0.12864709,0.119597174,0.12828466
0.14134748,0.1496865,0.13263941,0.16750938,0.13645512,0.12726581
0.14849482,0.14816406,0.13079238,0.16178563,0.13351005,0.13569568
0.1352948,0.14904363,0.119468935,0.13103485,0.10879963,0.14076075
0.13380708,0.13133153,0.13250583,0.14075723,0.120426595,0.13365863
0.1548832,0.17681085,0.14505291,0.18154892,0.16079733,0.14281897
0.15652202,0.16616115,0.14287789,0.17448324,0.15257412,0.14264217
0.15469712,0.14709383,0.13069254,0.15115158,0.1278245,0.14560129
0.16295436,0.17193009,0.14803457,0.19507861,0.14495452,0.15301958
0.13808358,0.1475264,0.13337597,0.18259418,0.12983567,0.12505224
0.13900173,0.14525081,0.12288288,0.14658624,0.12292515,0.13016956
0.15019453,0.14124188,0.13828678,0.14441508,0.11645657,0.14820194
0.1408422,0.1481189,0.12949902,0.14774989,0.12674382,0.13998546
0.1708565,0.17245023,0.15608206,0.19615752,0.1548095,0.1598923
0.15745085,0.16011049,0.15121146,0.191458,0.14855151,0.13929865
0.14743307,0.15192126,0.15015234,0.16252205,0.12232258,0.14200109
0.15784095,0.16619086,0.14054121,0.18768123,0.15375665,0.14295429
0.123286426,0.12958902,0.11234419,0.12844157,0.114665404,0.11384974
0.13516204,0.12503377,0.11449755,0.12576017,0.10838183,0.1298375
0.1265777,0.1367263,0.11331968,0.12892851,0.10697973,0.1332714
0.14572398,0.14748544,0.12842125,0.15733373,0.13682935,0.14356104
