assertives,bias,positive,negative,pos_effect,neg_effect,factive_verbs,hedges,implicative_verbs,report_verbs
0.094175845,0.11110493,0.0870808,0.10578208,0.08369654,0.09383098,0.11289715,0.08821378,0.09088248,0.09559458
0.12879214,0.11720428,0.09222866,0.10375251,0.1080997,0.11682375,0.12943888,0.11151863,0.118731946,0.12617779
0.13843985,0.13278882,0.118265375,0.13207133,0.119154565,0.12885524,0.13582931,0.120318696,0.13392888,0.13713834
0.11537673,0.12728839,0.108969,0.12620984,0.10121159,0.11275811,0.11568258,0.11413131,0.112986095,0.11584154
0.1246334,0.13327672,0.102805406,0.12334189,0.11890982,0.124678224,0.12985629,0.11560442,0.12963848,0.1255285
0.11522544,0.11675693,0.10424324,0.10770622,0.095875815,0.10020783,0.12193087,0.107779354,0.10867016,0.10776904
0.1079595,0.12005456,0.091234654,0.12218716,0.085826166,0.109035775,0.10610734,0.10507647,0.102180906,0.10166102
0.13395695,0.12985095,0.111854635,0.12027597,0.11016528,0.11602377,0.13876475,0.124755315,0.12869143,0.1246425
0.110830985,0.12348855,0.09952561,0.108949214,0.09233937,0.10459698,0.100146785,0.113082364,0.09621476,0.10453201
0.12235326,0.10276185,0.09477827,0.09904428,0.100665554,0.10599734,0.11506792,0.113930985,0.103226155,0.110965386
0.118479766,0.12179991,0.12869465,0.13989078,0.10185147,0.11017951,0.12547,0.12233335,0.1150834,0.107538424
0.13665403,0.12953115,0.122012906,0.12241886,0.113786444,0.110960245,0.13329108,0.135661,0.12621935,0.12872331
0.10857069,0.12504804,0.107410066,0.12006678,0.09468435,0.104083456,0.11229747,0.11504504,0.11008226,0.10246933
0.12390068,0.11298623,0.0946458,0.109212704,0.104569085,0.105377235,0.13964413,0.11568806,0.12274243,0.11845916
0.13457057,0.13186416,0.093278036,0.1127692,0.09890935,0.107706025,0.1269296,0.13373923,0.11749171,0.12546054
0.11056641,0.11264861,0.12860176,0.14206877,0.10423564,0.11092788,0.12055623,0.11665756,0.12367183,0.1063571
0.13268702,0.12686141,0.095479794,0.10902653,0.114360325,0.11972928,0.124148935,0.1209993,0.12479355,0.12885441
0.12422233,0.11836926,0.09309007,0.10575475,0.10179705,0.10543053,0.122502804,0.108004466,0.1045636,0.11919295
0.13895755,0.12663625,0.103987955,0.12049557,0.104553625,0.11500501,0.1304695,0.12329473,0.11855148,0.13313994
0.12858897,0.12723492,0.08684762,0.10031002,0.096330374,0.09976022,0.116817124,0.12559494,0.111337736,0.121136926
0.12943994,0.1267126,0.108094245,0.12726857,0.11294078,0.12259534,0.12800063,0.112106256,0.13010313,0.13160098
0.12619463,0.11703011,0.09812634,0.10756009,0.113856755,0.1139539,0.11424164,0.1260297,0.12605762,0.12001966
0.1031199,0.121805444,0.08668975,0.099706404,0.0867911,0.09769983,0.10044723,0.10346963,0.09029525,0.10027574
0.12158991,0.124815516,0.102111734,0.11314164,0.10580377,0.11053375,0.112098955,0.11466477,0.10911695,0.116621405
0.104305476,0.11138894,0.09636026,0.09647332,0.09596375,0.10126642,0.10746624,0.09783855,0.09730985,0.099830195
0.13367254,0.12039531,0.10492581,0.12027591,0.11385083,0.119116835,0.12671821,0.12763688,0.12519759,0.12874478
0.10124884,0.12391574,0.08218726,0.09909241,0.087400384,0.09117864,0.09911027,0.09406838,0.093543485,0.10497474
0.12719108,0.11114405,0.110832274,0.122544445,0.11663812,0.11483334,0.14416069,0.11171397,0.13495703,0.12597793
0.12957048,0.1326026,0.10530266,0.13388674,0.1135209,0.1325457,0.12000928,0.11951546,0.14010803,0.1312743
0.12629357,0.11582022,0.09259854,0.10805591,0.10795945,0.11677769,0.113828994,0.11843137,0.12922625,0.12292477
0.111741126,0.1181917,0.097142525,0.108858675,0.10284549,0.11320876,0.10868278,0.10965353,0.11818684,0.11376338
0.10127039,0.1007915,0.08169025,0.09037304,0.08732751,0.09532637,0.10201225,0.10174187,0.095008835,0.09074457
0.09118679,0.117470294,0.08934401,0.08627195,0.09208856,0.09120372,0.09096304,0.09165325,0.08917659,0.087463476
0.09854233,0.11032347,0.07348111,0.07575041,0.08936342,0.08668105,0.083866544,0.111682996,0.09488341,0.093193024
0.122956075,0.12975349,0.104607575,0.12586845,0.09609239,0.10470321,0.12147323,0.11500844,0.10654184,0.115514
0.096497305,0.10897184,0.090182,0.08777507,0.09260401,0.087978914,0.10966721,0.103658125,0.101656616,0.09550967
0.08878399,0.099964835,0.08039366,0.089591034,0.08353973,0.09120937,0.09198058,0.09076125,0.081394106,0.089143656
0.114022546,0.12187026,0.12744401,0.11112464,0.11486704,0.104800284,0.13279484,0.107666194,0.12601098,0.10722617
0.11011979,0.10704411,0.092273064,0.09713178,0.10468126,0.10965029,0.10581777,0.09345365,0.10658055,0.111001916
0.13239793,0.1228409,0.106203705,0.12119956,0.10940269,0.12225285,0.13500534,0.11528092,0.12666412,0.13117677
0.13986148,0.12672633,0.1003226,0.110865906,0.11537319,0.11431411,0.15143165,0.12750098,0.14258282,0.13086706
0.15344684,0.13691282,0.12779829,0.1453633,0.12477872,0.13083485,0.1539237,0.14469138,0.1463049,0.14234069
0.10545755,0.1079628,0.106054984,0.09988266,0.103850946,0.10270705,0.10014671,0.11448841,0.10522785,0.096670255
0.14162135,0.12517245,0.11686094,0.13776869,0.117567,0.12471222,0.1689225,0.1259815,0.14659256,0.13562603
0.12880294,0.12802428,0.11439307,0.10038143,0.11928802,0.09792109,0.13076875,0.1362664,0.13127616,0.12618288
0.13691007,0.10407597,0.11244594,0.1159018,0.12001612,0.12096804,0.16231637,0.10828844,0.12704201,0.13026841
0.13991308,0.1391762,0.116806656,0.1355607,0.12040717,0.13110626,0.13586739,0.13351029,0.13845223,0.13176775
0.109783776,0.11229981,0.09684647,0.10018262,0.1015393,0.10821571,0.11005264,0.10155143,0.10540187,0.10439143
0.12712666,0.13171947,0.11885117,0.12410678,0.10881023,0.11703107,0.13316874,0.12284365,0.118621536,0.12686521
0.12484199,0.1185305,0.10392917,0.10156754,0.11250669,0.10885427,0.13043006,0.11065745,0.12526377,0.117612936
0.1061639,0.1241199,0.09391109,0.107322045,0.09911378,0.1026263,0.09915769,0.11027948,0.110167384,0.101960786
0.13522893,0.1204232,0.11086559,0.12633541,0.1042404,0.115118235,0.15481025,0.13284357,0.1259309,0.124426804
0.10613492,0.1158058,0.07813914,0.09572775,0.086912796,0.102989905,0.09608,0.10227943,0.09762814,0.10206361
0.10977334,0.11570934,0.089079484,0.103456855,0.09848036,0.11195597,0.11003471,0.101498835,0.11435888,0.106713615
0.112776816,0.13482396,0.0944829,0.11774175,0.09144054,0.10243721,0.11163641,0.116100445,0.1071726,0.10519614
0.12490235,0.11016192,0.081116304,0.10097993,0.10577878,0.113377765,0.1049476,0.09883701,0.10860758,0.12540042
0.121194996,0.12497215,0.09196467,0.11580136,0.09087005,0.10481314,0.10772164,0.123533286,0.10542163,0.11070831
0.10309119,0.12000543,0.108595595,0.112541705,0.092155196,0.09598835,0.11075258,0.1071901,0.09983585,0.10024434
0.0995181,0.11323812,0.09080884,0.08418506,0.08871429,0.08267791,0.092142865,0.1001901,0.084092215,0.094307296
0.09901502,0.10526747,0.09940478,0.08852939,0.095986634,0.08657561,0.10135431,0.10051335,0.09365532,0.09457115
0.120621055,0.110441096,0.13008314,0.096644,0.11825576,0.09571922,0.16279593,0.11643323,0.11916181,0.117733695
0.11938417,0.116214745,0.106705315,0.10959443,0.10728353,0.109915465,0.11319817,0.1176986,0.120491326,0.11620105
0.15434434,0.12512612,0.114238985,0.14527574,0.123965174,0.13773501,0.15143444,0.12290305,0.14534223,0.14806288
0.07878533,0.09647182,0.074047044,0.08218926,0.07375258,0.08464632,0.078220196,0.08058465,0.076580256,0.08051442
0.13016246,0.12757146,0.100581534,0.11262538,0.11274107,0.11781762,0.13467073,0.11265333,0.12636809,0.12889107
0.094346434,0.12716718,0.082113415,0.100628115,0.08132293,0.09487513,0.09293065,0.0922526,0.09222484,0.09121549
0.12861386,0.13067715,0.09833648,0.13031352,0.105332,0.12104767,0.12420382,0.122194156,0.12030363,0.12870157
0.114022546,0.12187026,0.12744401,0.11112464,0.11486704,0.104800284,0.13279484,0.107666194,0.12601098,0.10722617
0.12360264,0.12365991,0.090049356,0.10359204,0.09759143,0.10067235,0.11767286,0.11683096,0.10570477,0.12187225
0.13324687,0.12190477,0.089613155,0.10192812,0.10021947,0.10211844,0.12465412,0.12432729,0.11049904,0.118701756
0.11614303,0.118643306,0.09058764,0.10277584,0.100288674,0.10968379,0.10625495,0.118428245,0.109619804,0.111991316
0.11084144,0.12767595,0.09003914,0.10307891,0.10414619,0.102579884,0.10287329,0.10797132,0.10745738,0.11145041
0.10330656,0.120346226,0.08988346,0.11765356,0.08643063,0.10898478,0.094184525,0.10690605,0.098928116,0.09785127
0.11965638,0.09819371,0.09735009,0.095202364,0.11421201,0.12298013,0.13098902,0.10119934,0.12434649,0.117391884
0.14874038,0.13317728,0.12711248,0.13013197,0.14478867,0.13443166,0.16062075,0.13037862,0.16404629,0.14734532
0.13506886,0.1321109,0.106503054,0.13191497,0.10808567,0.12308332,0.12002277,0.13336755,0.12476022,0.1242567
0.14936204,0.13186462,0.11807656,0.13528682,0.11227055,0.1221883,0.15464173,0.12985645,0.13720334,0.14012137
0.11111697,0.13455419,0.09792759,0.11956221,0.092229694,0.10734961,0.104102075,0.10226907,0.09977318,0.108959585
0.12073256,0.12354478,0.10762584,0.11040261,0.1048758,0.11052759,0.10891589,0.11506072,0.10875515,0.1158698
0.13853157,0.13734615,0.112373754,0.11781355,0.109214246,0.10605054,0.122195855,0.1441885,0.11735787,0.1313046
0.122576475,0.121034615,0.09935036,0.12735686,0.11156506,0.1320371,0.12124127,0.10635703,0.12713528,0.12529735
0.1259996,0.11506279,0.10267167,0.110424764,0.11799713,0.12569456,0.1272079,0.11009658,0.12845266,0.12734257
0.1607085,0.12167655,0.1256595,0.114008434,0.11770753,0.11212481,0.17764439,0.14684996,0.14603002,0.14793429
0.12383141,0.110558145,0.09028077,0.08933365,0.10314132,0.09605496,0.12829065,0.11565135,0.11236931,0.11536004
0.108229645,0.12185829,0.09752725,0.10358188,0.09843165,0.102389015,0.11172312,0.10546094,0.10709532,0.11056689
0.10147702,0.12589553,0.09925582,0.111815006,0.090097204,0.10040965,0.10268647,0.09730867,0.10021923,0.096102804
0.12742038,0.115641445,0.09479398,0.10249312,0.10902202,0.10976748,0.12358824,0.11687356,0.1233304,0.12110441
0.111151256,0.13289422,0.1000068,0.124344565,0.10660893,0.116796814,0.10899608,0.103385486,0.11010741,0.109919675
0.113128535,0.11722443,0.11020164,0.13182698,0.10000135,0.10868359,0.12856275,0.10895938,0.1075253,0.11016374
0.118690565,0.11403613,0.09044111,0.08938191,0.10202461,0.10078479,0.11748268,0.10788853,0.11572203,0.117253944
0.14704947,0.14458607,0.10454007,0.12666894,0.12093531,0.12800287,0.14685644,0.13342445,0.13987504,0.14030449
0.11013961,0.12281586,0.10099073,0.1336974,0.09954233,0.12136468,0.11567602,0.1004966,0.11638537,0.104944244
0.12216749,0.11775121,0.112864986,0.121791825,0.10567155,0.11000629,0.13450807,0.11287856,0.12847282,0.119344905
0.11017694,0.12914103,0.10957527,0.117545955,0.09256614,0.10561809,0.11681211,0.09985063,0.10761281,0.10394455
0.09819999,0.108882055,0.079541855,0.081614256,0.085962296,0.08569758,0.0879975,0.10755636,0.0875482,0.09293694
0.14708638,0.12441588,0.09455361,0.11162723,0.112848796,0.117477275,0.13299817,0.13352379,0.12962817,0.13808522
0.10674028,0.10272521,0.09465063,0.09995868,0.10082321,0.10753667,0.10485266,0.10886901,0.12238942,0.10116557
0.14716576,0.118828684,0.09886695,0.109295614,0.10202993,0.10442733,0.1378219,0.120056435,0.11887611,0.14257313
0.11485723,0.11414241,0.080898166,0.091102436,0.09203267,0.0957888,0.1086892,0.10748887,0.09562939,0.1064611
0.108364925,0.13347235,0.086065665,0.107698046,0.09220252,0.100359894,0.10341427,0.10714684,0.09880904,0.105748154
0.10231988,0.107392564,0.08389488,0.07870429,0.116212405,0.09047146,0.099028245,0.09996841,0.11322248,0.104455374
0.14038064,0.1348686,0.12684874,0.14275135,0.115430586,0.12545687,0.15284534,0.1342844,0.13773802,0.13158159
