assertives,bias,positive,negative,pos_effect,neg_effect,factive_verbs,hedges,implicative_verbs,report_verbs
0.15004896,0.13266903,0.13609098,0.14030954,0.12326039,0.12923445,0.1615337,0.14857398,0.14305606,0.13678473
0.17027435,0.16020215,0.16197518,0.17156826,0.14376378,0.14961137,0.17835456,0.15924945,0.16412844,0.15751919
0.14384685,0.13336632,0.12832603,0.13326427,0.11974215,0.1301179,0.16642997,0.13785435,0.157313,0.13300061
0.18215102,0.15045816,0.15753129,0.16200857,0.14119601,0.14379245,0.21088538,0.17342739,0.1757841,0.16635421
0.13589178,0.12935825,0.11968698,0.11735526,0.11822556,0.11601901,0.1467274,0.124908864,0.12930717,0.1311156
0.16648243,0.13931051,0.13857765,0.14334103,0.13404964,0.13328184,0.17974715,0.16280246,0.16410106,0.15412803
0.15154023,0.13160545,0.11596407,0.12152183,0.11945039,0.12446005,0.15558246,0.13955063,0.14862566,0.13609459
0.13434717,0.1250785,0.1349368,0.12160323,0.12531771,0.11716898,0.15617448,0.13070987,0.13377787,0.13125955
0.11867403,0.114488274,0.115643345,0.099997096,0.11812538,0.104794644,0.13368948,0.10953845,0.11562223,0.1194379
0.15173696,0.13333169,0.12779076,0.13569927,0.12164398,0.1294783,0.17207004,0.13986064,0.1518185,0.13745622
0.16791897,0.14254388,0.13317496,0.14042813,0.12989953,0.13365145,0.1862096,0.15217134,0.16224276,0.15351816
0.15732954,0.122296266,0.1454399,0.15060063,0.12294182,0.13748747,0.17758447,0.13988683,0.14820772,0.14482285
0.14502116,0.13199788,0.12247765,0.13249837,0.117166884,0.120998286,0.15996854,0.13313608,0.13644642,0.13642004
0.13522133,0.12719737,0.12428859,0.1302665,0.11593283,0.12772201,0.14637762,0.12711899,0.13291973,0.1295871
0.18859966,0.14651586,0.13967252,0.1506139,0.14103764,0.1479098,0.20604153,0.17521194,0.18190072,0.1706534
0.15841487,0.13969707,0.11503029,0.13674945,0.118486434,0.13156898,0.14579135,0.15140606,0.1387167,0.14683227
0.14357625,0.1287689,0.13804859,0.12281574,0.1175095,0.116496004,0.16247796,0.14123216,0.1321882,0.1296795
0.13355517,0.12314975,0.12791471,0.12529561,0.10984224,0.11687702,0.1547835,0.1236282,0.12727411,0.123253874
0.16050613,0.13819896,0.1291513,0.14232989,0.12955375,0.13612676,0.17141862,0.16025266,0.16352616,0.14865343
0.12926233,0.12960513,0.1262038,0.14469378,0.10610549,0.12883888,0.13481143,0.1250296,0.12206914,0.11738118
0.13944452,0.14087218,0.12165148,0.14060703,0.11841557,0.1330944,0.15172654,0.134043,0.13863194,0.13231698
0.13752368,0.12490963,0.122428276,0.123666875,0.1119523,0.11319661,0.14602551,0.13498491,0.12561941,0.12976418
0.14528345,0.1254568,0.126206,0.134107,0.13210182,0.13204573,0.16154093,0.13732646,0.14125392,0.1349526
0.14609715,0.12775621,0.12486013,0.124262325,0.11327601,0.11890532,0.1557416,0.13984402,0.13358939,0.13462801
0.12653337,0.12102861,0.111510046,0.12371797,0.10393184,0.117397524,0.14057569,0.12105696,0.118061475,0.11858001
0.13989322,0.12614764,0.11722074,0.12172981,0.109976985,0.112221435,0.14339064,0.14124227,0.121237695,0.12823743
0.15805854,0.1335741,0.12494843,0.12953188,0.11894779,0.12789895,0.17506008,0.14630094,0.14648199,0.1440372
0.17037404,0.1450202,0.13405046,0.12968415,0.13636778,0.12978114,0.18220192,0.16434555,0.16339245,0.15639482
0.14109203,0.12509961,0.11510422,0.1290573,0.10366029,0.12197357,0.14438933,0.12978567,0.12007737,0.12382203
0.12562871,0.12002169,0.11191445,0.12829836,0.10472538,0.119479135,0.12751597,0.12284484,0.11728247,0.11918988
0.15411744,0.13189647,0.11991782,0.13189717,0.11860844,0.12921904,0.17505392,0.14774081,0.14756395,0.14048196
0.14351504,0.13492976,0.12345107,0.13716415,0.11966232,0.1303599,0.15627345,0.13665557,0.13835235,0.1341146
0.13219684,0.12498244,0.1317491,0.13672173,0.11613794,0.13523884,0.1583204,0.12904657,0.13694029,0.120211564
0.13754208,0.12122149,0.11762246,0.11738776,0.11533419,0.11767973,0.15000476,0.13528638,0.14101245,0.12943488
0.13993813,0.13519606,0.12931494,0.13826233,0.117377535,0.12788914,0.15613082,0.13614756,0.13365088,0.12954384
0.1498852,0.13402623,0.13216148,0.12055412,0.13125291,0.12016442,0.16576375,0.13886595,0.14258063,0.14472185
0.16271992,0.13953306,0.13319446,0.14374223,0.1311895,0.1380834,0.18228368,0.16024841,0.15655853,0.14922796
0.17546408,0.15164222,0.13457045,0.14124697,0.1337023,0.13644366,0.19411454,0.16163169,0.16945347,0.1617702
0.167464,0.13597229,0.14051719,0.14231129,0.13194491,0.1386138,0.18839055,0.15424603,0.15583348,0.15502456
0.13884039,0.12944591,0.11811521,0.11818082,0.122870214,0.1148813,0.15932953,0.124477655,0.1398786,0.13315858
0.148231,0.13171056,0.120084986,0.13480653,0.113257445,0.12396027,0.1595264,0.13404684,0.13663909,0.14031349
0.17230582,0.13320388,0.13983235,0.12708458,0.14288388,0.12675743,0.19316764,0.14692773,0.16149543,0.16562979
0.13913564,0.12827936,0.12338068,0.13141859,0.1189608,0.12870878,0.15109357,0.1339542,0.13674729,0.12822367
0.14401981,0.13338669,0.13093314,0.13188976,0.1194892,0.12818699,0.15554494,0.13827638,0.13960046,0.13415186
0.1451551,0.13127616,0.12609829,0.12478625,0.1193749,0.12328079,0.16617295,0.13882093,0.14087398,0.1367989
0.17320523,0.14173742,0.14759721,0.14311932,0.13418917,0.13283738,0.20099689,0.15945125,0.16534929,0.15919572
0.13819802,0.13451077,0.13083477,0.13462919,0.11755527,0.1261475,0.15469584,0.13575393,0.13458775,0.12823176
0.13641798,0.12323239,0.1160109,0.10613077,0.119690344,0.11305602,0.15210514,0.13589832,0.14863822,0.12926981
0.1735795,0.13720153,0.1300026,0.12337531,0.13270928,0.12230742,0.19546679,0.15030189,0.1613574,0.16241266
0.16374059,0.13927019,0.13499177,0.14114673,0.13275321,0.13852188,0.17646262,0.16071685,0.16066864,0.14978832
0.16253501,0.13677704,0.1314304,0.12688172,0.13859896,0.13042316,0.1781576,0.14343247,0.16100594,0.15209845
0.12360313,0.12215144,0.12443643,0.11121823,0.118488185,0.110312365,0.14215739,0.12001073,0.13014172,0.12348968
0.16327573,0.13553938,0.12593178,0.1374766,0.130286,0.13977875,0.17501485,0.15476091,0.15383452,0.14740987
0.1401095,0.1253308,0.13336371,0.116928905,0.11898982,0.11477009,0.15774421,0.13045664,0.13576354,0.13005121
0.14865586,0.12738729,0.13312799,0.1303469,0.13072713,0.12888974,0.16386285,0.13697919,0.1512532,0.14094058
0.12231337,0.12432101,0.114084825,0.11507218,0.104533695,0.11130382,0.13212584,0.117079206,0.11831441,0.11156597
0.12772074,0.115465865,0.1306338,0.12584417,0.11801244,0.11985371,0.14232883,0.117272876,0.12445903,0.12590003
0.14947627,0.14265898,0.12795638,0.13020553,0.12572236,0.12427487,0.16301182,0.14738415,0.15254074,0.14116769
0.14352481,0.12098865,0.109466754,0.11080048,0.10919331,0.112100095,0.14786178,0.12723282,0.12595996,0.129025
0.15335746,0.13313913,0.13788286,0.121178925,0.12992258,0.121131636,0.18389764,0.14064358,0.14715822,0.14412035
0.16079344,0.12650877,0.13626528,0.1271945,0.12915558,0.12312402,0.18177629,0.14968966,0.15262663,0.15359965
0.12948702,0.118457444,0.1303975,0.12913896,0.11521153,0.12555435,0.14309636,0.1202608,0.13167499,0.126008
0.15157396,0.13233288,0.1393408,0.12717731,0.12308047,0.122807056,0.18020861,0.14113803,0.14505982,0.13957828
0.13706551,0.1263228,0.13744566,0.12949103,0.122351006,0.122667834,0.16464281,0.12782621,0.13844177,0.13023362
0.14303714,0.1327864,0.130149,0.13063766,0.12163003,0.1262534,0.16430612,0.14649259,0.13837457,0.13060226
0.15876642,0.14937694,0.13471639,0.14073233,0.13183014,0.13799097,0.16571663,0.15024842,0.1506642,0.1481199
0.1271533,0.11814123,0.12023305,0.12716448,0.120263465,0.12612996,0.14138831,0.11529194,0.12845615,0.11993154
0.14732242,0.12771517,0.13333876,0.13848762,0.12553827,0.1362583,0.17250125,0.13146403,0.14354225,0.1337377
0.13046977,0.1213658,0.12267362,0.11787181,0.112753436,0.11318247,0.14529899,0.12176151,0.1301017,0.11921464
0.13958593,0.12861648,0.11918069,0.12762848,0.11103581,0.117296845,0.15178572,0.13654253,0.1301747,0.13192493
0.16220708,0.14065145,0.12841934,0.13815014,0.11886923,0.12849973,0.16705391,0.15614164,0.14288367,0.14719291
0.11806658,0.12149929,0.11064498,0.11234201,0.09919141,0.10891547,0.12522176,0.11084252,0.116616495,0.10995015
0.16803011,0.13889845,0.13659202,0.13162175,0.13444412,0.1309188,0.18310449,0.1559014,0.16749938,0.15342061
0.19329101,0.15497386,0.14455694,0.14813052,0.14400835,0.13533793,0.21107194,0.17452107,0.1835481,0.17918636
0.17163813,0.13662803,0.1387797,0.1453828,0.13038874,0.13523735,0.19478405,0.15874535,0.16564922,0.1546121
0.1464329,0.1371546,0.12542887,0.13377568,0.11852616,0.13037695,0.16029228,0.14200561,0.14163971,0.13654599
0.13702278,0.12426274,0.11883328,0.119174585,0.11622727,0.11239036,0.14335538,0.12489172,0.12879887,0.13808845
0.1297435,0.13031688,0.10922619,0.12711762,0.11320471,0.1235951,0.13121611,0.12088442,0.13408554,0.12213709
0.13279489,0.11870449,0.10788703,0.11664863,0.111577846,0.11404447,0.13395242,0.1284963,0.14229761,0.1270033
0.13481106,0.13294552,0.12296409,0.12014619,0.11308458,0.115238704,0.14834394,0.12445721,0.12554172,0.12820357
0.15503825,0.13484816,0.124824665,0.13178785,0.12657285,0.12973194,0.1754624,0.1407176,0.15181006,0.14330544
0.13819353,0.12449085,0.12679264,0.13735375,0.11734825,0.13007174,0.15104681,0.12934144,0.13824196,0.13454412
0.13614514,0.12348724,0.11462695,0.114181764,0.116577774,0.1123281,0.14608373,0.123988844,0.13310653,0.13066027
0.14737642,0.13256623,0.12199176,0.11440538,0.12810521,0.11790456,0.16345316,0.13563491,0.14864726,0.13987379
0.13690734,0.123073116,0.12476401,0.12503368,0.1078683,0.1194616,0.15909353,0.13476016,0.13165002,0.12335718
0.15570812,0.12774028,0.12927578,0.1267138,0.12271327,0.12857652,0.17075075,0.14354643,0.1424691,0.13996339
0.14028002,0.12371349,0.10794144,0.11308411,0.1114165,0.11196716,0.14544794,0.13206452,0.1255916,0.13560809
0.14090729,0.13284451,0.12682521,0.12769972,0.12500697,0.13334745,0.14597748,0.1372934,0.14600065,0.13476571
0.15036389,0.13417202,0.12648115,0.13451804,0.11556303,0.12315936,0.16594185,0.14273632,0.13739537,0.13972978
0.14064313,0.12700588,0.13961601,0.13796462,0.120711654,0.12367827,0.16111527,0.1327567,0.13647525,0.13743374
0.15291731,0.13805774,0.12786837,0.13943924,0.11863437,0.12888992,0.15851186,0.14661191,0.13703991,0.13696702
0.145893,0.14000532,0.13781498,0.14847223,0.12489179,0.13334697,0.1714723,0.1412765,0.14692165,0.13688824
0.14923786,0.12523557,0.120503284,0.12978642,0.12065122,0.12009567,0.15640664,0.14106357,0.14170453,0.13917713
0.15803371,0.13394423,0.14207889,0.13543233,0.12538406,0.12334529,0.16796003,0.1404125,0.14224297,0.14457585
0.12612152,0.12889479,0.11149875,0.1153348,0.104925185,0.112777285,0.13741875,0.1248715,0.12135925,0.11748694
0.14667046,0.12712449,0.13773406,0.13561492,0.12103622,0.12849753,0.16503012,0.14027178,0.13923396,0.13444144
0.13567363,0.12570667,0.13027045,0.1283133,0.11318263,0.11344053,0.1441999,0.13329354,0.12715252,0.12399051
0.13865454,0.13503648,0.1193842,0.12737583,0.111164406,0.11726285,0.15248497,0.14423257,0.13517138,0.1262522
0.1595707,0.13736944,0.123402044,0.14751177,0.13021792,0.14451164,0.1605531,0.14271903,0.1463149,0.15701953
0.15205368,0.13822323,0.12816107,0.13048147,0.12614462,0.12868798,0.1610214,0.14484523,0.14807606,0.14060315
0.1517725,0.14785035,0.14288555,0.13857718,0.13285726,0.13403377,0.17545503,0.1445206,0.15390533,0.14806823
0.14489949,0.12917972,0.13494423,0.13004836,0.11683077,0.11838015,0.16345583,0.13978745,0.1495066,0.1328438
0.13348044,0.11993109,0.116757646,0.09969074,0.12234664,0.105844945,0.16170429,0.12461658,0.14003071,0.1293101
0.16116513,0.1286659,0.12502493,0.12063694,0.12713414,0.11959459,0.169322,0.14589968,0.14521347,0.153227
0.16572025,0.13957167,0.13334194,0.13393986,0.1349575,0.13432322,0.1771308,0.14727722,0.16228217,0.15464678
0.16118744,0.13564248,0.1275598,0.12723999,0.13563375,0.13517724,0.17631538,0.14727667,0.15073061,0.15452582
0.14760251,0.1265555,0.118642285,0.11325979,0.11012271,0.11139186,0.15996465,0.13939291,0.13268606,0.13339241
0.14480428,0.123196594,0.1279678,0.12361304,0.11440173,0.11540076,0.15835674,0.144474,0.13117816,0.13058704
0.15761653,0.13384514,0.13664174,0.12992555,0.13708247,0.12107778,0.17991568,0.15263775,0.1567535,0.14807925
0.16407563,0.13917099,0.1543748,0.14995886,0.13257347,0.13900225,0.19582431,0.15428747,0.15685476,0.14869443
0.14488007,0.13128223,0.13415873,0.12467785,0.12628752,0.1215682,0.16138524,0.14147162,0.14885913,0.14128608
0.14544165,0.12997188,0.11277025,0.12271667,0.11252486,0.119493745,0.14924228,0.13582867,0.1353277,0.13427687
0.12201713,0.120628394,0.14518711,0.13117105,0.11638559,0.120956935,0.13752832,0.122932605,0.119487256,0.110140845
0.14022736,0.118361935,0.12568201,0.12673761,0.10797305,0.11280824,0.14797223,0.14184053,0.12115325,0.12747672
0.17356475,0.14687558,0.13944586,0.1333547,0.14071967,0.13257219,0.19297205,0.1646287,0.1690179,0.15990163
0.13812074,0.12628426,0.12833281,0.12747286,0.11875645,0.12505595,0.16121286,0.12633894,0.13719408,0.12983608
0.15061556,0.14080192,0.1335183,0.12688828,0.131951,0.12822708,0.16824286,0.14488363,0.14690568,0.14334954
0.17662859,0.14546664,0.13189462,0.14170432,0.13499324,0.1348428,0.19356675,0.16745472,0.15962267,0.16919254
0.15509842,0.13283776,0.12324511,0.115013555,0.12967032,0.11717859,0.16190195,0.13598287,0.14645635,0.15852417
0.13573569,0.12335192,0.12165631,0.1340307,0.111829,0.12181472,0.14806466,0.13279161,0.13339686,0.12878737
0.15352309,0.1345896,0.1335454,0.1281953,0.13828726,0.12748533,0.1657511,0.13671297,0.14765197,0.15291132
0.14985432,0.13372064,0.13015813,0.13871941,0.11671265,0.1233754,0.15389271,0.14689907,0.13472682,0.13673334
0.11681996,0.11127409,0.1138223,0.12503967,0.100493476,0.1194591,0.12790191,0.11865335,0.118198305,0.10599892
0.16143157,0.14067817,0.14656372,0.16621216,0.12566985,0.14137779,0.17670989,0.15543225,0.14865708,0.14495976
0.1436358,0.12753499,0.109767355,0.11650086,0.117079735,0.11869824,0.1500559,0.12439037,0.1368195,0.13490918
0.16715345,0.13938971,0.13849898,0.14342034,0.1383816,0.1391972,0.19522154,0.15187393,0.17064354,0.15594314
0.1418126,0.12639527,0.12059149,0.11983742,0.1097576,0.11166027,0.16196913,0.13149223,0.13388196,0.13368854
0.113165215,0.12547624,0.11142687,0.11929437,0.10464849,0.11414357,0.12466106,0.11145421,0.116098,0.10850108
0.14384934,0.13054867,0.110206164,0.12618981,0.114373356,0.12255269,0.15956315,0.13711424,0.14730987,0.13767815
0.112075806,0.102286324,0.11345643,0.10756899,0.09242598,0.10567974,0.13331275,0.11276254,0.10838438,0.096801005
0.16346757,0.13710105,0.14284585,0.14676963,0.13467142,0.13765909,0.18645082,0.15308549,0.16593035,0.14719224
0.14321546,0.13236447,0.11430629,0.12213123,0.11568908,0.12135303,0.1463215,0.13456975,0.1308624,0.13564795
0.18043871,0.15489255,0.16855486,0.15797153,0.16335388,0.15401705,0.20308185,0.16452608,0.1865942,0.17039126
0.13429728,0.12933597,0.1308856,0.13517535,0.11281793,0.11802583,0.15321723,0.1340897,0.12638974,0.12544902
0.13227274,0.1223822,0.11864854,0.13226613,0.108705506,0.11782488,0.13476703,0.13348223,0.123231225,0.12908915
0.13566291,0.12006891,0.12565137,0.12194849,0.110030435,0.113990135,0.15058182,0.13038413,0.13061549,0.12700768
0.13825679,0.116216905,0.11575704,0.10809681,0.10546385,0.10316332,0.15314128,0.124207705,0.12061856,0.13235682
0.12684865,0.11387034,0.11232965,0.11698319,0.11099449,0.113067456,0.14607324,0.11311567,0.12759173,0.12471882
0.15530835,0.13280222,0.10861322,0.1189012,0.120775335,0.12430839,0.15158482,0.14715067,0.14067754,0.14408685
0.13822113,0.13757594,0.11674217,0.1284628,0.11069913,0.11560047,0.14143421,0.13115074,0.123857625,0.13153565
0.14701195,0.1315723,0.13402595,0.12342413,0.13037553,0.123234704,0.16859402,0.13858153,0.14517112,0.13915622
0.12928171,0.12562035,0.11915183,0.12583499,0.10581188,0.11606095,0.14112645,0.1287773,0.11932586,0.121037476
0.15402551,0.13484323,0.12175642,0.12906244,0.12036905,0.12291533,0.1548889,0.14557163,0.14285575,0.14175312
0.14933677,0.13521269,0.13714105,0.14586626,0.123751044,0.13095847,0.16921577,0.13598254,0.14915796,0.1384102
0.14492117,0.13010369,0.12637514,0.120962255,0.11710755,0.117405914,0.16305962,0.1336496,0.13890539,0.13539822
0.14476043,0.13189167,0.12172016,0.124881975,0.11104917,0.1190234,0.15712109,0.13651289,0.13588727,0.128787
0.14879416,0.13408625,0.123733066,0.12986888,0.11954194,0.12514092,0.17065907,0.13663095,0.14964351,0.1351003
0.14407864,0.13725276,0.12931143,0.1198492,0.120284624,0.1180252,0.16574456,0.13873719,0.13714579,0.13589785
0.15883647,0.13855746,0.13941519,0.15033893,0.12641697,0.1314742,0.17838955,0.14493915,0.15471174,0.14748502
0.16742787,0.14080663,0.15410236,0.14722191,0.13609174,0.13829583,0.20027906,0.16350886,0.16417073,0.1505328
0.15840165,0.1396932,0.13016783,0.13588104,0.123625405,0.12915285,0.1616108,0.15473129,0.14050503,0.14588019
0.16338417,0.14073554,0.14177516,0.15188281,0.13004825,0.1367146,0.17947252,0.15886366,0.15924074,0.1545263
0.12930925,0.12266938,0.1322247,0.12455992,0.11045811,0.11562305,0.14675409,0.13304734,0.1243998,0.1205787
0.14826092,0.12976828,0.13788249,0.14776273,0.12301393,0.13416107,0.17228125,0.14302592,0.15540771,0.13507889
0.17367412,0.13836703,0.13689964,0.14477341,0.12690361,0.13495347,0.18737775,0.15618287,0.15860191,0.15566085
0.14604293,0.13187681,0.11614885,0.11930953,0.11773297,0.115805425,0.16010572,0.13574252,0.14538155,0.13518433
0.12489254,0.11636873,0.1263556,0.12212399,0.10790012,0.11490098,0.14421149,0.12385882,0.12211431,0.115921624
0.13675258,0.13246657,0.12175706,0.11975221,0.12114999,0.11881151,0.1516764,0.13329734,0.13952051,0.12776516
0.1445021,0.13331257,0.12924491,0.13163668,0.12130025,0.12813221,0.16729131,0.13705966,0.14860483,0.13627177
0.14285138,0.120421916,0.12048576,0.1143261,0.11519294,0.109253004,0.15607084,0.14095582,0.14015834,0.134886
0.1448804,0.13195252,0.12916023,0.13875373,0.11338264,0.12630695,0.1684058,0.13103123,0.13655911,0.13127333
0.1274873,0.122989245,0.111811295,0.11940608,0.11662657,0.12300181,0.13452698,0.11473056,0.1291804,0.12715532
0.13365528,0.12283319,0.11704858,0.11957261,0.11151743,0.1168723,0.14976871,0.122060865,0.12939791,0.12561853
0.14640881,0.13106348,0.11301051,0.13092344,0.10901028,0.11932102,0.14081252,0.13544445,0.12631834,0.13471366
0.16002014,0.14292279,0.14205463,0.15215613,0.12703723,0.13594516,0.17966327,0.15242273,0.14708513,0.14911802
0.1244549,0.109706774,0.11081111,0.11291697,0.11521846,0.12036806,0.13022691,0.12628223,0.1292641,0.11435403
0.18120249,0.14310041,0.1394105,0.14324225,0.14252727,0.1413961,0.1931193,0.16598655,0.1705932,0.17362557
0.12717009,0.13091859,0.124473184,0.12027625,0.1150954,0.115367055,0.14385274,0.12106643,0.13803594,0.117278
0.14694327,0.12652814,0.123099424,0.12937683,0.12367003,0.1267543,0.16777469,0.14683737,0.15006657,0.1347723
0.12499664,0.12499334,0.11723011,0.118065305,0.11213938,0.114370406,0.1428614,0.11285,0.12322414,0.12068425
0.15520214,0.12861241,0.13904972,0.13563897,0.13399073,0.1346479,0.16974553,0.1508279,0.14488485,0.1410568
0.13476157,0.12487212,0.12062055,0.11689692,0.11535184,0.11444765,0.1482684,0.12471597,0.12882991,0.13094923
0.15680844,0.13241443,0.13043119,0.12672809,0.11840692,0.120293856,0.1759583,0.14748017,0.14456795,0.14151758
0.15636581,0.13346833,0.12920257,0.12832777,0.13070945,0.1289774,0.1633207,0.14316876,0.13548054,0.1514793
0.12657346,0.12521529,0.11671626,0.13367385,0.10456727,0.12399486,0.13370788,0.12333344,0.1311825,0.11815281
0.1507732,0.13096304,0.12727793,0.12867855,0.12478817,0.12546858,0.16730009,0.14287253,0.1519929,0.13710988
0.11050803,0.104102224,0.12049335,0.11487421,0.10717389,0.110760264,0.122163646,0.08812317,0.108368,0.11229623
0.13290532,0.11756752,0.100378126,0.10232722,0.10311707,0.10336703,0.13921073,0.12295187,0.12162784,0.12751299
0.15396065,0.13963194,0.121834554,0.1309429,0.11929884,0.12497859,0.15840875,0.13887668,0.14130501,0.14284901
0.15275683,0.14366958,0.12870836,0.13422099,0.12342408,0.124073304,0.15971898,0.14767277,0.13978916,0.14193921
0.12820256,0.11887048,0.11810555,0.118010804,0.115288064,0.11841402,0.14726344,0.12730205,0.1383862,0.1221629
0.15688863,0.1426803,0.13665856,0.13267632,0.13441567,0.13084528,0.18256015,0.15221183,0.16026834,0.14740627
0.1482976,0.13300711,0.12365775,0.12633513,0.12208699,0.12680286,0.16632947,0.14153582,0.14337082,0.13850144
0.1618524,0.13972838,0.13965857,0.14772218,0.12979747,0.13909677,0.1738058,0.152105,0.15604863,0.15289453
0.16539812,0.14179721,0.12964554,0.14068262,0.13609412,0.13947639,0.1840329,0.14822282,0.16853464,0.15305857
0.14322492,0.11779169,0.117088445,0.11517753,0.117728844,0.11977385,0.15261923,0.13642567,0.13075916,0.12997542
0.12887773,0.12244909,0.111202866,0.10874409,0.12230175,0.11890645,0.13941923,0.12047849,0.13728906,0.12299411
0.150458,0.13084723,0.12083626,0.12244132,0.12530506,0.12542911,0.16538325,0.12765388,0.14929524,0.14408365
0.16879795,0.13364491,0.14414467,0.13341196,0.13438784,0.13160186,0.19334823,0.1511721,0.16422176,0.15882328
0.13964629,0.13295181,0.13020757,0.13429005,0.12037858,0.12354134,0.14926825,0.13216007,0.13982968,0.12651381
0.116298705,0.11939519,0.1187726,0.106067985,0.113194376,0.10659052,0.13523415,0.11378901,0.11799806,0.11173829
0.15748906,0.13620824,0.1194966,0.1334067,0.12437246,0.13325036,0.16133688,0.14368649,0.14223357,0.15352389
0.13366602,0.12116939,0.117502406,0.11984398,0.10944321,0.11151431,0.146533,0.13271388,0.1345389,0.12640543
0.14379904,0.13416354,0.12351942,0.12832141,0.12057605,0.12132897,0.15930898,0.1317028,0.13888557,0.1375805
0.18108085,0.14224945,0.14670575,0.14453277,0.13760523,0.13449404,0.19789472,0.16537559,0.16099554,0.16528319
0.15516137,0.13301778,0.12282786,0.11997993,0.12765299,0.1267117,0.17617731,0.13704604,0.14873518,0.14872947
0.12714161,0.115034275,0.11181407,0.10774704,0.11488527,0.11005859,0.14293288,0.11762425,0.13610354,0.12071085
0.14581814,0.13162157,0.1330273,0.1424255,0.12245661,0.13340777,0.1590389,0.14093009,0.14278536,0.13932934
0.13026762,0.12824167,0.12164579,0.13003395,0.107511036,0.11648614,0.14129259,0.12584928,0.11877426,0.12067848
0.110778935,0.11180543,0.11081899,0.105736256,0.10380146,0.09936244,0.12965733,0.11266238,0.10626053,0.10556956
0.14154404,0.13335454,0.13991801,0.14145382,0.11840663,0.124319986,0.16250083,0.14058112,0.14125451,0.13203093
0.13131969,0.126325,0.11381774,0.11501929,0.11545509,0.11970744,0.14921157,0.1331371,0.12831725,0.12435112
0.13759987,0.12922502,0.11173628,0.11895139,0.11123935,0.11846733,0.15047322,0.13357061,0.12928547,0.12902083
0.16047704,0.13648441,0.13812119,0.14434871,0.13855948,0.14153802,0.17912282,0.1500688,0.16052987,0.15568522
0.14356647,0.13979357,0.124668375,0.12523419,0.12265984,0.121084705,0.15561956,0.14229967,0.1444102,0.132831
0.16664825,0.13785155,0.13759817,0.14929564,0.12593405,0.13482982,0.18765515,0.16348164,0.1525853,0.15081798
0.1369222,0.13298103,0.12695074,0.12617019,0.11980517,0.12422957,0.1397811,0.13005827,0.12931179,0.12985115
0.12292421,0.11104872,0.10236461,0.11229948,0.103565834,0.116142415,0.12849197,0.12326158,0.117038704,0.11562442
0.1740711,0.1411746,0.13415489,0.12882385,0.14982603,0.1426794,0.19239777,0.16081025,0.17845225,0.16386706
0.15107419,0.12954344,0.13346182,0.12799366,0.12532166,0.12257118,0.17008811,0.13895218,0.14701658,0.14231084
0.11681574,0.118609466,0.098581426,0.09723133,0.10683211,0.10274326,0.11403905,0.11648689,0.111282684,0.10817782
0.14674039,0.13434902,0.13214672,0.14433946,0.124140404,0.13452263,0.15853745,0.13719577,0.13681948,0.1425669
0.16257358,0.13984655,0.1385318,0.14221565,0.124483004,0.13148221,0.17466235,0.15278243,0.14749606,0.14511201
0.11556655,0.12578678,0.14045922,0.12088511,0.110921666,0.10867989,0.13826466,0.11259446,0.11759189,0.11008413
0.16002147,0.13517031,0.12729663,0.12836528,0.12290054,0.12522753,0.17710313,0.14802131,0.14680329,0.14870174
