bias,conspiracy,hate,satire,junk,state
0.11406816,0.12374736,0.099708706,0.12015262,0.1105222,0.10954341
0.11415695,0.11813485,0.10957536,0.124452576,0.111309275,0.11209801
0.12232084,0.118506014,0.10555372,0.11612952,0.11577647,0.12446679
0.1309126,0.12855999,0.114156716,0.11844591,0.09671268,0.13512659
0.1442398,0.13346608,0.1275361,0.13469733,0.12708184,0.15064424
0.13641956,0.12865493,0.11950788,0.117838874,0.098868184,0.13958487
0.10979307,0.1171645,0.10949213,0.11725856,0.1064217,0.108021185
0.12633696,0.14538473,0.10380342,0.13265681,0.104889475,0.1161232
0.11980277,0.117619,0.109856695,0.1242276,0.09479756,0.12235117
0.121088445,0.13201448,0.11707918,0.13067894,0.09875973,0.12870808
0.1434023,0.13044639,0.119731024,0.123164274,0.11574912,0.13840878
0.106368795,0.13105576,0.10189335,0.123161174,0.10797184,0.09514142
0.12540105,0.12853003,0.10795844,0.1452211,0.12590872,0.1176883
0.1209908,0.11397601,0.10847013,0.12330975,0.09893311,0.12183271
0.13527912,0.13461635,0.11807016,0.14445008,0.112569325,0.13416253
0.12455509,0.12246812,0.122684985,0.12934172,0.10637906,0.12882555
0.12542315,0.118357,0.115483284,0.11775176,0.11043576,0.11833293
0.12884012,0.1267599,0.11029077,0.11223754,0.10395508,0.13741474
0.11436605,0.124379694,0.10353502,0.11905727,0.097983405,0.1105929
0.1466442,0.15153159,0.13977987,0.16907687,0.13126202,0.13331802
0.12128644,0.12318583,0.11107618,0.12667674,0.10377283,0.11116658
0.11516063,0.12669739,0.10744049,0.13370234,0.1188,0.122050576
0.14182454,0.13509521,0.13135475,0.13991505,0.099372715,0.15192881
0.11823575,0.1124458,0.104073845,0.12601483,0.1157531,0.11452014
0.12332155,0.13125579,0.12001615,0.13462168,0.108040094,0.12732263
0.108718835,0.106578395,0.09185909,0.07999549,0.08116109,0.11736446
0.119946145,0.12310014,0.10916873,0.11657353,0.09526987,0.120742396
0.13765365,0.13115643,0.12422672,0.14450078,0.11001559,0.1400473
0.12893426,0.124458864,0.11054265,0.11794439,0.12077339,0.12231473
0.1239936,0.13262638,0.12324943,0.14061996,0.11028141,0.11784229
0.11651188,0.11223148,0.11024527,0.119155034,0.105525054,0.11745344
0.13825193,0.12818536,0.1305988,0.13332605,0.09645413,0.14352821
0.1275037,0.12818255,0.11691619,0.16753055,0.1061939,0.12651083
0.13313061,0.129765,0.12046978,0.12025436,0.097998224,0.1379757
0.15175484,0.14949137,0.12680098,0.15325646,0.13133313,0.14911656
0.15002806,0.14339153,0.13248962,0.15374637,0.12080659,0.14816318
0.13474217,0.13543886,0.114561565,0.10797749,0.10953497,0.13551497
0.10491887,0.1071841,0.09206858,0.09093422,0.08756968,0.11630873
0.13771296,0.13963628,0.12779263,0.15569688,0.112877905,0.12915483
0.11440988,0.11143729,0.107353635,0.11281272,0.10199547,0.111132614
0.10914998,0.11717945,0.10309511,0.11100844,0.09814705,0.10835778
0.1148968,0.12435821,0.11699313,0.12717319,0.11278075,0.109583706
0.1256426,0.1405067,0.10611632,0.11485711,0.10986994,0.1287205
0.13283265,0.120374694,0.12443577,0.12318711,0.104578026,0.14244618
0.12506814,0.12829927,0.11263694,0.1176784,0.103428505,0.1360162
0.12991804,0.13067356,0.12255952,0.13418199,0.1040013,0.12471811
0.12087098,0.13159277,0.113515295,0.14158736,0.11498923,0.11619648
0.12462876,0.12586887,0.1221972,0.12225812,0.117884815,0.12990162
0.12546124,0.12892996,0.11096833,0.12949076,0.108141206,0.123733655
0.13964155,0.13623017,0.11653592,0.14552414,0.12605411,0.12723194
0.12593058,0.12399628,0.10934167,0.12719607,0.09147574,0.13777092
0.1228188,0.139777,0.12179742,0.13292943,0.11148755,0.13254102
0.14247584,0.13598303,0.1179869,0.13715431,0.11072667,0.13700666
0.13982081,0.12837596,0.119919755,0.13252911,0.115433544,0.14287022
0.11166711,0.114622265,0.0973771,0.096114226,0.092087395,0.12056928
0.12627828,0.12929225,0.13043766,0.1419908,0.11915367,0.12716022
0.12702614,0.14537454,0.114622876,0.14193381,0.120377794,0.11794155
0.119685724,0.12958984,0.110577986,0.12479531,0.102926254,0.11841218
0.13646443,0.13705277,0.11589879,0.12508176,0.10457238,0.14348397
0.11893226,0.109195806,0.10304817,0.10137716,0.11856493,0.11007621
0.11452477,0.12663461,0.09565538,0.12748964,0.10445706,0.10698513
0.13699424,0.13233401,0.120185554,0.16899173,0.12280555,0.12343688
0.15184757,0.14193915,0.12811828,0.15000942,0.13598765,0.14350267
0.13255653,0.12768146,0.12779425,0.13221845,0.10600325,0.12724465
0.12964635,0.1334234,0.13203165,0.14748707,0.1105415,0.13217728
0.13928542,0.13083151,0.11935952,0.13607135,0.122269005,0.1356098
0.12192505,0.124317825,0.13058248,0.13264975,0.11535732,0.12681836
0.1319308,0.13873719,0.12738031,0.14572552,0.11981291,0.12951073
0.14417535,0.13643755,0.12604766,0.13362905,0.11951722,0.14314014
0.12488562,0.122640766,0.11367285,0.12692742,0.09423828,0.13025622
0.13155337,0.12825452,0.117223255,0.12891792,0.109485336,0.13222365
0.12936038,0.1303236,0.111881435,0.11347663,0.10995429,0.124104865
0.107554235,0.115888104,0.10788957,0.12573254,0.12839556,0.094338395
0.11750918,0.108335145,0.10006962,0.099003494,0.09675326,0.10397427
0.12178357,0.12673444,0.115416214,0.13936248,0.10563485,0.13543111
0.13879663,0.13321158,0.13074048,0.14401408,0.12565294,0.14409903
0.12151048,0.13396716,0.1229232,0.14472312,0.09330682,0.12945175
0.13159937,0.13485007,0.1316079,0.1495152,0.105467886,0.13953917
0.12053593,0.12758301,0.117984675,0.11234372,0.10077849,0.12803632
0.13787784,0.13232166,0.114854634,0.12832311,0.11286065,0.11743975
0.123920865,0.11448719,0.113044046,0.12493206,0.11504193,0.110284254
0.13353358,0.13853407,0.12626173,0.14395812,0.1079254,0.13079777
0.11107443,0.113127165,0.10278708,0.10844824,0.087795846,0.12073942
0.1285248,0.12857312,0.12919138,0.15323043,0.119776994,0.12347874
0.11836796,0.11935863,0.10967156,0.10739273,0.09238343,0.13791978
0.1262146,0.13297795,0.11114894,0.11958475,0.10997918,0.117679685
0.12820695,0.12891895,0.12584788,0.13819967,0.106072724,0.12146466
0.123480156,0.13524392,0.11944771,0.13107635,0.11246729,0.12863475
0.12377977,0.117570855,0.11723262,0.14204767,0.10256566,0.11288131
0.138953,0.13205051,0.11490013,0.13872327,0.11600137,0.12603725
0.11904469,0.11662271,0.11280626,0.123369865,0.10526829,0.12466474
0.12672253,0.1437295,0.11235413,0.15951888,0.13428749,0.111754596
0.11788765,0.13463691,0.11357153,0.13114221,0.11867195,0.1187141
0.115739904,0.13379169,0.11192521,0.13026989,0.13011444,0.10212436
0.1281742,0.12360433,0.120611206,0.13422284,0.108656354,0.11833629
0.1332648,0.12578219,0.12663947,0.13289516,0.11085969,0.14274405
0.13182099,0.13231434,0.11366417,0.14010729,0.10385817,0.12533827
0.12316694,0.12456104,0.11209397,0.119761124,0.10680788,0.13299632
0.12693647,0.12095468,0.12544917,0.14106326,0.11446389,0.1117862
0.12858202,0.13347727,0.12502064,0.14220004,0.10155818,0.13230579
0.147254,0.13975051,0.12760094,0.14038041,0.11383071,0.14067025
0.13727494,0.13415125,0.124381244,0.13417578,0.11587827,0.13753924
0.13307944,0.1330634,0.118677706,0.15230817,0.12247972,0.1302341
0.13507833,0.15563668,0.120238826,0.15559666,0.14448097,0.12631841
0.13322927,0.13509943,0.12172151,0.14006178,0.11006016,0.14021888
0.14004499,0.13345625,0.12619463,0.15324949,0.11582789,0.13293417
0.13544662,0.13136192,0.12068826,0.14194427,0.11615088,0.13012613
0.11975789,0.124268115,0.113419525,0.12430637,0.1000303,0.12470449
0.14192422,0.13436198,0.122986674,0.15059651,0.1210499,0.12937379
0.12234723,0.12173119,0.10979561,0.13745971,0.12758261,0.10891923
0.13152163,0.12621062,0.117058195,0.15035097,0.12610902,0.11111843
0.12781848,0.12911086,0.113993905,0.13708203,0.10742421,0.12476353
0.124568604,0.12812273,0.11863654,0.13956445,0.115968645,0.11176361
0.13867936,0.13288559,0.111830115,0.11141546,0.11143774,0.13704143
0.12098194,0.12622136,0.121243946,0.13503899,0.104562916,0.113985464
0.12274188,0.12918176,0.11598051,0.13957226,0.120134704,0.10848148
0.12539163,0.13351563,0.11844323,0.1248321,0.09174335,0.13370916
0.12193072,0.14705667,0.116260625,0.13910645,0.12979421,0.11776794
0.12708515,0.12516086,0.12205444,0.14246674,0.10984189,0.12835224
0.12794401,0.14074579,0.12992328,0.14907086,0.114881754,0.13605233
0.121777676,0.12065801,0.111726634,0.119647525,0.09999449,0.11043968
0.12228125,0.12749134,0.12168129,0.14462344,0.12059108,0.11562063
0.12224809,0.115644656,0.11068854,0.10174954,0.08705091,0.13011926
0.13740773,0.13434063,0.116860285,0.14068083,0.123872176,0.12583272
0.12987019,0.12755108,0.11600271,0.12668318,0.10443238,0.12547137
0.108566426,0.13485973,0.10500227,0.11056451,0.11630816,0.10364705
0.14344388,0.13339171,0.12730224,0.13697697,0.12783268,0.13994075
0.13846345,0.13819048,0.12233,0.14474256,0.09680031,0.14719197
0.14604522,0.14308748,0.13796279,0.1529333,0.1257858,0.1516019
0.12112134,0.12538177,0.09992653,0.13535199,0.10267553,0.11539991
0.14920707,0.14162296,0.12516807,0.12954798,0.13037725,0.1430825
0.13480216,0.13170275,0.11998763,0.14350198,0.11060778,0.13723722
0.13107298,0.131371,0.10791479,0.107681215,0.093706034,0.14021246
0.118958995,0.11382134,0.11762979,0.12213937,0.096931495,0.12555796
0.12955917,0.12378261,0.11207746,0.1026225,0.09498197,0.13439713
0.14175835,0.12034353,0.11811235,0.120976746,0.09416304,0.13977706
0.117649354,0.12021152,0.1092344,0.11209184,0.10737237,0.12219274
0.11102611,0.11386087,0.100238286,0.107256874,0.103153035,0.124300495
0.1429934,0.13423586,0.1198858,0.13866629,0.115515634,0.14192308
0.12680705,0.121758796,0.11029976,0.122058496,0.10543506,0.12441511
0.11743623,0.10605133,0.10353095,0.124395326,0.106687464,0.10213151
0.117645875,0.12073686,0.118787654,0.10976443,0.09969331,0.11989404
0.12510423,0.123917535,0.11503778,0.12462222,0.10165616,0.12861341
0.1295698,0.13106161,0.118722335,0.14506316,0.116843656,0.12145902
0.1355647,0.14585184,0.12808375,0.17154127,0.11734576,0.14106284
0.105577886,0.117434904,0.10884655,0.11805359,0.110338874,0.10569662
0.119175866,0.121278465,0.10583581,0.14003703,0.116984196,0.1000759
0.12358022,0.13638186,0.10811822,0.119789995,0.103294164,0.1299073
0.13912784,0.14311786,0.11908818,0.11719699,0.10823431,0.14625092
0.13302484,0.12004532,0.12252734,0.12585108,0.1307447,0.14230058
0.13131079,0.13392444,0.117250815,0.12344594,0.11789667,0.14054695
0.1301943,0.14699721,0.11498288,0.14022402,0.11898532,0.12086781
0.12520656,0.12723202,0.12381809,0.12899597,0.116546966,0.1326962
0.13362196,0.13398169,0.10971349,0.12635845,0.10105995,0.13692568
0.14283201,0.14662625,0.13478611,0.15997401,0.13036872,0.124947086
0.12206423,0.12628648,0.102860264,0.12923709,0.12670302,0.1036834
0.12352691,0.1289498,0.10902283,0.11933831,0.105226405,0.13288598
0.14017071,0.14141504,0.12813208,0.13983391,0.11719428,0.13793486
0.12839775,0.13422902,0.1114798,0.1424965,0.110045634,0.11985877
0.11331038,0.11782157,0.1166033,0.14225991,0.10969743,0.10753622
0.13176802,0.12355555,0.12671155,0.1330986,0.1117591,0.14201847
0.12803988,0.14198664,0.11806177,0.14192362,0.111096345,0.12080251
0.12144836,0.12385564,0.119685344,0.13287365,0.103124104,0.11681251
0.12892354,0.13339007,0.107967295,0.13659623,0.11882377,0.12236614
0.12839748,0.13197526,0.12151712,0.13019577,0.10730984,0.14888607
0.11087596,0.12490736,0.11203542,0.1408893,0.09858431,0.10316844
0.12850446,0.124631,0.11850974,0.12327342,0.10636732,0.12605894
0.13285562,0.13930747,0.11736628,0.11979705,0.11838738,0.14002065
0.14063628,0.14086656,0.12585975,0.14688917,0.12892814,0.13082774
0.15869166,0.13599224,0.13466443,0.14364727,0.11115661,0.14692093
0.10086076,0.10901749,0.10946697,0.14394304,0.10185446,0.10104333
0.13116007,0.13478503,0.12190129,0.14042747,0.120082654,0.12928244
0.14461975,0.15592456,0.1299334,0.13285117,0.13564675,0.14319818
0.15077071,0.15008949,0.12417987,0.14598218,0.10988452,0.15306406
0.11684166,0.122636534,0.11383398,0.10611227,0.10716515,0.12363511
0.13422051,0.13294864,0.114012934,0.1193495,0.09035019,0.15004429
0.12509769,0.11694406,0.10435418,0.11288672,0.10965787,0.121095754
0.13223377,0.13650215,0.12798674,0.14587685,0.11539354,0.13237421
0.12363301,0.12661606,0.1230735,0.13455695,0.10978356,0.11984187
0.13222569,0.13468856,0.11989728,0.15264107,0.12332955,0.13018498
0.12959063,0.12778771,0.111811295,0.13149285,0.111100234,0.12602997
0.134054,0.1410356,0.11751445,0.13560961,0.106314905,0.14003831
0.11747758,0.12464444,0.10317334,0.118439965,0.10437463,0.10896736
0.12807325,0.12540229,0.117413804,0.12771426,0.11225556,0.12484842
0.13390715,0.1439942,0.11936613,0.14008513,0.12676956,0.13217695
0.1323732,0.14273466,0.12579452,0.1521422,0.13266508,0.12550089
0.12217604,0.122510456,0.11250624,0.14523877,0.119189955,0.106513076
0.12248169,0.122754976,0.10529034,0.109692775,0.09352027,0.13662286
0.10823417,0.1070938,0.10674123,0.10709439,0.0985317,0.111746006
0.14112595,0.15394919,0.12780851,0.13712719,0.124593906,0.14383093
0.13654967,0.1362931,0.11883388,0.13393341,0.110107124,0.13777466
0.13465062,0.12714082,0.113420986,0.112427786,0.10324388,0.13839914
0.12938745,0.1447031,0.117426835,0.12270593,0.10797668,0.13102932
0.11981072,0.13103624,0.1118522,0.13678941,0.11101437,0.11577239
0.1192963,0.12639137,0.11139242,0.13317752,0.10130744,0.11081928
0.11554251,0.111648135,0.10637546,0.106243126,0.09340764,0.115049876
0.13448581,0.13453251,0.115944035,0.11996585,0.11421339,0.14049628
0.12971796,0.12400042,0.11393334,0.13454154,0.10423474,0.13146691
0.11592234,0.11900486,0.10637238,0.10693693,0.09144504,0.11835407
0.12525998,0.12556514,0.12935115,0.13054332,0.098949976,0.12260599
0.13748696,0.13245066,0.11510106,0.13272181,0.11766372,0.14024948
0.123221286,0.12637067,0.11540977,0.12378977,0.111634724,0.11671943
0.122950085,0.11450615,0.11109106,0.12110308,0.10633688,0.11740485
0.12562671,0.13441014,0.111544535,0.12272248,0.10384211,0.13336109
0.12781954,0.13124369,0.12072908,0.13269211,0.110918455,0.1274107
