bias,conspiracy,hate,satire,junk,state
0.11295617,0.122706614,0.109154895,0.123790376,0.11906581,0.094916016
0.14296456,0.1429329,0.120388195,0.13783166,0.11293253,0.14870492
0.12179597,0.12883735,0.119228885,0.13783626,0.11987892,0.11192393
0.14288689,0.14012244,0.12274347,0.1299531,0.11612905,0.14438158
0.10664476,0.12320942,0.1023828,0.11843563,0.095763475,0.11632244
0.11239533,0.11873075,0.103584826,0.11533958,0.0918186,0.11322433
0.13808475,0.14735611,0.1283467,0.15219983,0.11338549,0.14285305
0.12503518,0.124542736,0.10800248,0.114553876,0.11257724,0.13038553
0.12288315,0.1300582,0.121025816,0.14148568,0.10946175,0.11900498
0.12632094,0.13045006,0.1143237,0.103714086,0.09923426,0.14296724
0.12437705,0.1311631,0.11121225,0.123074055,0.114070706,0.12803803
0.13234065,0.12611772,0.115612276,0.12410087,0.1119386,0.13319866
0.106145136,0.11642959,0.1080515,0.109572686,0.10407756,0.11198592
0.107247226,0.12161917,0.107862465,0.11293654,0.11057511,0.11141245
0.11322902,0.121309265,0.098530345,0.12100209,0.106231466,0.115431406
0.12122976,0.12379415,0.115959674,0.11515358,0.108128175,0.12043037
0.14308122,0.1410228,0.12834918,0.1376331,0.1303531,0.14018922
0.1251935,0.13887554,0.11215128,0.15008932,0.13070372,0.11363194
0.12683235,0.12632799,0.11772943,0.11931969,0.10190185,0.13627486
0.12168205,0.12612571,0.111134484,0.11639392,0.110151455,0.13382776
0.1339861,0.14050314,0.123392075,0.15475623,0.12923259,0.1289702
0.12648478,0.12686835,0.10599002,0.122136235,0.114678174,0.12046547
0.12521769,0.13122793,0.12182121,0.13067965,0.10314277,0.12858523
0.14177099,0.13409197,0.124752246,0.14038873,0.11415393,0.13614799
0.12259392,0.12125739,0.11865642,0.15416616,0.118546605,0.113313735
0.115127295,0.1259115,0.110611655,0.12336713,0.10479589,0.1196063
0.12732558,0.13710414,0.11517239,0.14956714,0.11351632,0.11103571
0.13278009,0.13564162,0.12054738,0.1513661,0.12159051,0.12968874
0.11292546,0.11864915,0.10020838,0.112953536,0.10680066,0.123987004
0.124846004,0.12789638,0.11589966,0.11041246,0.10914855,0.12759043
0.122720316,0.120529376,0.11155111,0.11956023,0.1127512,0.12374649
0.13668744,0.1363841,0.12119472,0.12439441,0.11324032,0.1475686
0.110633515,0.1088059,0.098180436,0.10327593,0.093060315,0.11789816
0.1096186,0.1203773,0.10598787,0.10630309,0.103310965,0.11358347
0.1290868,0.13082562,0.11623406,0.11580687,0.11481578,0.1354873
0.12105722,0.13891914,0.10828292,0.12104272,0.10976434,0.13605015
0.1283202,0.14891565,0.12918146,0.13009667,0.12314933,0.1364257
0.12166842,0.13653821,0.10794686,0.1232805,0.12587848,0.1367003
0.12987405,0.1321073,0.12133475,0.13522165,0.10916018,0.12301627
0.13330914,0.1462504,0.12591174,0.14544933,0.12253769,0.13312048
0.13928987,0.13729475,0.115267895,0.13280337,0.121655025,0.1400938
0.12528579,0.124096654,0.10944303,0.13393493,0.10367177,0.12277945
0.12429516,0.11886517,0.12130548,0.13328934,0.10523095,0.115742385
0.12664425,0.123686284,0.10875559,0.13087948,0.09902242,0.12537158
0.13617676,0.14574668,0.1192321,0.14611772,0.1341699,0.124561675
0.13030766,0.12882072,0.116515845,0.12833469,0.11257801,0.12846205
0.12721696,0.13303375,0.11074922,0.15563196,0.13081926,0.123655014
0.112887025,0.12432817,0.102942824,0.12519811,0.10218773,0.11374335
0.11900143,0.12045039,0.10635839,0.11560182,0.10561125,0.12110362
0.13636611,0.14367901,0.1275316,0.15682897,0.13320327,0.13151486
0.14415042,0.14596125,0.13057098,0.16172422,0.12606202,0.11446525
0.12905085,0.12867615,0.11334088,0.11997209,0.098660655,0.14269307
0.12721974,0.13050845,0.11886754,0.13876887,0.1248882,0.13074218
0.13134249,0.14829874,0.12531069,0.14938764,0.12242193,0.13185796
0.13452424,0.13175617,0.12975925,0.13712896,0.11378651,0.13851652
0.13775925,0.13432679,0.122368366,0.12842658,0.10541341,0.14485346
0.11241154,0.11748343,0.1006193,0.114261284,0.114440225,0.10483953
0.13748996,0.12807721,0.11564113,0.14853753,0.12665248,0.11119066
0.120049484,0.123447776,0.11187002,0.104659826,0.10015073,0.14320128
0.122267075,0.12244789,0.111295044,0.12492766,0.10884653,0.1254724
0.12165058,0.13081443,0.11760385,0.14161928,0.11044215,0.12745146
0.117194846,0.11705161,0.11173464,0.13175766,0.114877604,0.10764566
0.121942185,0.119568594,0.108627066,0.13012531,0.103428245,0.11730051
0.1233985,0.14989407,0.11849645,0.15766568,0.117074974,0.12371179
0.10886823,0.11332757,0.12424418,0.13432766,0.11467582,0.10052452
0.13296098,0.1316743,0.11437619,0.10608026,0.11022394,0.13541277
0.12957868,0.11609182,0.109585166,0.12228546,0.10228725,0.12717454
0.11254117,0.1097267,0.10359468,0.11559237,0.102342956,0.10264106
0.123731494,0.11869106,0.1147581,0.12488978,0.091528766,0.1275302
0.12662894,0.1300648,0.121067986,0.12852879,0.115823425,0.119316354
0.12898672,0.1372242,0.119110234,0.121597864,0.12430201,0.124311075
0.12576087,0.12758222,0.12249052,0.13157365,0.111373074,0.12428901
0.13877499,0.13446385,0.12942341,0.15586886,0.113844626,0.12726934
0.13943703,0.14174913,0.12407479,0.1537095,0.13000384,0.13738029
0.10917931,0.12117295,0.1292942,0.13158579,0.108640775,0.09474202
0.12647146,0.13005394,0.10373745,0.11864555,0.109817766,0.12035591
0.10505068,0.105432644,0.08987115,0.10029132,0.09268085,0.10066758
0.1263748,0.12076438,0.12425126,0.11555692,0.120683186,0.11908291
0.12818642,0.13545842,0.120540634,0.13318764,0.11111977,0.14042573
0.12760171,0.12829934,0.11590995,0.11869836,0.11535373,0.12859106
0.12013581,0.13439639,0.12085866,0.13804568,0.11564949,0.119093984
0.10945024,0.1184124,0.1107976,0.10781828,0.10621493,0.10516991
0.12191892,0.13099082,0.12322074,0.13407344,0.10490767,0.1266945
0.09961306,0.09474185,0.09456394,0.09647762,0.09180512,0.107001334
0.13090359,0.12877621,0.11900361,0.12104926,0.11593993,0.13471168
0.11645341,0.115366645,0.12565258,0.12629052,0.090006456,0.1156392
0.14531049,0.14531301,0.12895496,0.15771519,0.12091997,0.139123
0.13260157,0.14487419,0.1131392,0.13523784,0.13381879,0.11342445
0.11998449,0.11862975,0.102857776,0.11475478,0.10935863,0.13065733
0.1278377,0.12836927,0.12231161,0.14268823,0.101043746,0.13199894
0.11923679,0.12618722,0.1102801,0.13302061,0.102114506,0.11149242
0.13447163,0.14895941,0.12208786,0.13903561,0.12136465,0.13478753
0.12504047,0.12521876,0.1058132,0.12401182,0.111000806,0.12205251
0.1410447,0.13188624,0.12869439,0.13385819,0.10691645,0.14777294
0.13238597,0.13207082,0.12264314,0.1382552,0.1130526,0.12403131
0.12987079,0.12539941,0.12369713,0.13153987,0.0989468,0.13428818
0.12594627,0.12614436,0.11295829,0.12514421,0.10340292,0.12097175
0.13117267,0.13808714,0.12124396,0.12502755,0.11297907,0.13640292
0.10222993,0.09704354,0.094552234,0.08400355,0.089980945,0.08837118
0.124759436,0.13232362,0.120031886,0.15313293,0.111764826,0.09564086
0.11680513,0.12481164,0.10609386,0.13362764,0.11038175,0.10849251
0.12749316,0.1343793,0.11577779,0.12393463,0.103998356,0.13688993
0.13533406,0.13370262,0.124458976,0.13193415,0.10559496,0.14457569
0.116001666,0.11076626,0.103251815,0.10343466,0.09276169,0.121273436
0.1330251,0.14361414,0.11669903,0.1298305,0.11582027,0.1398357
0.12656729,0.11821624,0.113664836,0.10816749,0.09640543,0.13237171
0.12963113,0.12794048,0.12565683,0.13765445,0.1284106,0.13132861
0.11509688,0.13145141,0.11938464,0.14236973,0.11196881,0.10286754
0.1355812,0.13112472,0.121734805,0.15253611,0.12524542,0.1278486
0.122936405,0.13181816,0.122314714,0.14658222,0.12186655,0.118828446
0.12767263,0.123407535,0.12077839,0.13963313,0.104959235,0.12088537
0.11637273,0.12042893,0.10846758,0.12212608,0.103820495,0.10991359
0.12614301,0.124863856,0.10802653,0.12517713,0.112858936,0.12190489
0.123865284,0.123357825,0.113750055,0.12002377,0.118693374,0.12646174
0.1348653,0.13629526,0.12079762,0.1201648,0.09848941,0.14107072
0.11848545,0.11714418,0.10769674,0.12245509,0.108279936,0.10994415
0.13394658,0.13819298,0.115857184,0.12925683,0.110530086,0.13575794
0.12271959,0.11931044,0.1106521,0.12013563,0.10299666,0.124987505
0.12394501,0.12706693,0.11804723,0.13600798,0.11742909,0.11527974
0.1287522,0.13220778,0.118182704,0.1501412,0.1333948,0.10292804
0.12948166,0.12687038,0.11342493,0.12866674,0.09425625,0.13546823
0.12428561,0.13113393,0.11142638,0.13995378,0.12299756,0.10495792
0.12891051,0.1246887,0.10716395,0.13429303,0.10140876,0.12131588
0.109628715,0.11577022,0.09632647,0.11795571,0.12276445,0.099221915
